date,ke_Close,ke_Volume,ke_Open,ke_High,ke_Low,zo_Close,zo_Volume,zo_Open,zo_High,zo_Low,zr_Close,zr_Volume,zr_Open,zr_High,zr_Low,zw_Close,zw_Volume,zw_Open,zw_High,zw_Low
2023-10-19,676.25,17219.0,670.5,677.75,663.75,374.75,508.0,373.75,377.75,369.0,15.775,455.0,15.85,15.925,15.765,594.0,63874.0,579.75,594.5,576.5
2023-10-18,670.5,15309.0,668.5,678.0,667.5,371.0,407.0,382.5,382.5,370.5,15.86,829.0,15.86,15.94,15.825,580.25,51147.0,572.5,584.0,571.25
2023-10-17,666.75,14536.0,669.0,678.5,665.0,374.25,538.0,384.0,394.75,370.25,15.855,426.0,15.795,15.99,15.785,570.5,52494.0,577.0,582.25,568.5
2023-10-16,668.75,15055.0,668.5,674.0,662.5,381.75,432.0,383.25,389.25,381.25,15.805,342.0,15.95,15.96,15.755,577.25,54893.0,580.0,588.5,575.25
2023-10-13,669.0,17790.0,675.75,688.0,666.75,383.25,645.0,384.75,388.25,373.0,15.955,432.0,15.925,16.005,15.86,579.75,85372.0,572.0,586.25,569.5
2023-10-12,675.0,26813.0,668.0,678.25,655.25,383.5,829.0,395.75,402.75,383.0,15.93,470.0,15.91,16.05,15.895,571.5,80352.0,557.25,574.5,547.25
2023-10-11,667.25,13585.0,671.5,674.0,662.5,395.75,633.0,409.25,410.75,395.5,15.93,676.0,15.895,15.96,15.785,556.0,40897.0,559.0,560.75,551.0
2023-10-10,671.25,15099.0,685.75,686.75,668.0,409.25,428.0,420.0,420.5,409.0,15.87,898.0,15.81,15.935,15.63,558.5,45930.0,573.75,574.75,555.5
2023-10-09,686.0,17186.0,676.75,690.25,676.25,420.5,227.0,425.25,427.75,418.0,15.825,796.0,16.02,16.07,15.645,572.75,43826.0,573.25,581.5,570.0
2023-10-06,673.75,16699.0,686.25,692.5,672.0,423.75,271.0,432.5,433.25,423.25,16.045,541.0,15.65,16.09,15.65,568.25,47665.0,576.0,580.25,566.5
